image_name, image_url, xmin, xmax, ymin, ymax
IrkpdzLA5cAV-Qd3Clpq1A_zoom_5___2_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/IrkpdzLA5cAV-Qd3Clpq1A_zoom_5___2_6.jpg,847,892,73,122
IrkpdzLA5cAV-Qd3Clpq1A_zoom_5___2_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/IrkpdzLA5cAV-Qd3Clpq1A_zoom_5___2_8.jpg,857,916,0,45
IWbl-b8qn_z14mieiVAOHg_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/IWbl-b8qn_z14mieiVAOHg_zoom_5___1_1.jpg,732,813,141,283
IWbl-b8qn_z14mieiVAOHg_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/IWbl-b8qn_z14mieiVAOHg_zoom_5___1_11.jpg,372,435,502,603
IWbl-b8qn_z14mieiVAOHg_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/IWbl-b8qn_z14mieiVAOHg_zoom_5___1_11.jpg,387,446,607,692
Ix2S5eStPx9QKjVTD7dybw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/Ix2S5eStPx9QKjVTD7dybw_zoom_5___1_0.jpg,624,683,168,234
Ix2S5eStPx9QKjVTD7dybw_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/Ix2S5eStPx9QKjVTD7dybw_zoom_5___1_11.jpg,212,291,394,509
j405wJThv5K_xS8DfusUow_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_0.jpg,1019,1050,235,309
j405wJThv5K_xS8DfusUow_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_0.jpg,1017,1050,313,370
j405wJThv5K_xS8DfusUow_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_0.jpg,293,312,285,303
j405wJThv5K_xS8DfusUow_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_0.jpg,293,312,305,324
j405wJThv5K_xS8DfusUow_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_1.jpg,19,71,232,312
j405wJThv5K_xS8DfusUow_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_1.jpg,15,68,313,373
j405wJThv5K_xS8DfusUow_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_11.jpg,304,403,315,469
j405wJThv5K_xS8DfusUow_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_11.jpg,312,409,44,216
j405wJThv5K_xS8DfusUow_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_6.jpg,1017,1050,215,266
j405wJThv5K_xS8DfusUow_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_6.jpg,1022,1050,287,331
j405wJThv5K_xS8DfusUow_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_6.jpg,101,133,287,320
j405wJThv5K_xS8DfusUow_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_6.jpg,104,134,321,352
j405wJThv5K_xS8DfusUow_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_7.jpg,18,60,216,262
j405wJThv5K_xS8DfusUow_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/j405wJThv5K_xS8DfusUow_zoom_5___1_7.jpg,23,65,289,331
JdEpsvzTOnwa4zoKKREa8w_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JdEpsvzTOnwa4zoKKREa8w_zoom_5___1_12.jpg,53,112,340,423
JdEpsvzTOnwa4zoKKREa8w_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JdEpsvzTOnwa4zoKKREa8w_zoom_5___1_3.jpg,833,867,309,343
JdEpsvzTOnwa4zoKKREa8w_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JdEpsvzTOnwa4zoKKREa8w_zoom_5___1_8.jpg,643,692,351,419
jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_2.jpg,948,1002,273,329
jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_2.jpg,951,1006,327,392
jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_5.jpg,715,762,267,317
jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_5.jpg,716,767,316,375
jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_7.jpg,334,402,355,426
jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jeMNnaKgJHRHKYFrqaLKDA_zoom_5___1_7.jpg,334,402,427,514
JjHVP3d0eTuTqGymYLRfbw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JjHVP3d0eTuTqGymYLRfbw_zoom_5___1_0.jpg,489,517,293,323
JjHVP3d0eTuTqGymYLRfbw_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JjHVP3d0eTuTqGymYLRfbw_zoom_5___1_10.jpg,65,136,219,294
JK1mMBipoRKRkMfpPsvF_g_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JK1mMBipoRKRkMfpPsvF_g_zoom_5___1_0.jpg,702,739,339,377
jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_0.jpg,715,785,124,222
jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_0.jpg,716,784,224,299
jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_0.jpg,95,114,247,267
jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_0.jpg,93,112,269,287
jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_7.jpg,107,143,278,318
jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/jkh6UWxAKJFmiAk3P0trrw_zoom_5___1_7.jpg,109,145,339,376
JNzn_vHpkUgaJ7YK7aO2FQ_zoom_5___0_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JNzn_vHpkUgaJ7YK7aO2FQ_zoom_5___0_8.jpg,778,920,896,1050
JNzn_vHpkUgaJ7YK7aO2FQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JNzn_vHpkUgaJ7YK7aO2FQ_zoom_5___1_0.jpg,815,852,234,293
JNzn_vHpkUgaJ7YK7aO2FQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JNzn_vHpkUgaJ7YK7aO2FQ_zoom_5___1_0.jpg,780,815,289,348
JNzn_vHpkUgaJ7YK7aO2FQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JNzn_vHpkUgaJ7YK7aO2FQ_zoom_5___1_8.jpg,779,920,0,196
JTMB8sr8yZf_0w2OVloDIg_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JTMB8sr8yZf_0w2OVloDIg_zoom_5___1_6.jpg,124,155,317,350
JTMB8sr8yZf_0w2OVloDIg_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JTMB8sr8yZf_0w2OVloDIg_zoom_5___1_6.jpg,127,156,350,377
JTMB8sr8yZf_0w2OVloDIg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JTMB8sr8yZf_0w2OVloDIg_zoom_5___1_7.jpg,38,79,232,278
JTMB8sr8yZf_0w2OVloDIg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JTMB8sr8yZf_0w2OVloDIg_zoom_5___1_7.jpg,43,85,304,344
JVRKRVpTN6aiRCvHBFWbDg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JVRKRVpTN6aiRCvHBFWbDg_zoom_5___1_8.jpg,751,798,945,992
JVRKRVpTN6aiRCvHBFWbDg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JVRKRVpTN6aiRCvHBFWbDg_zoom_5___1_8.jpg,751,800,988,1036
JVRKRVpTN6aiRCvHBFWbDg_zoom_5___2_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JVRKRVpTN6aiRCvHBFWbDg_zoom_5___2_0.jpg,768,797,101,134
JVRKRVpTN6aiRCvHBFWbDg_zoom_5___2_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JVRKRVpTN6aiRCvHBFWbDg_zoom_5___2_2.jpg,516,564,103,198
JVRKRVpTN6aiRCvHBFWbDg_zoom_5___2_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JVRKRVpTN6aiRCvHBFWbDg_zoom_5___2_7.jpg,472,500,26,55
JVRKRVpTN6aiRCvHBFWbDg_zoom_5___2_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JVRKRVpTN6aiRCvHBFWbDg_zoom_5___2_7.jpg,59,97,57,98
JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_1.jpg,66,119,248,328
JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_1.jpg,62,115,328,389
JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_6.jpg,1002,1039,299,337
JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_6.jpg,996,1033,232,274
JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_6.jpg,133,159,349,374
JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/JWNph8KhTH3iPpBZQ7vYRw_zoom_5___1_6.jpg,132,158,315,346
K3dA2tMEhRDVI3GS6RyA9Q_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/K3dA2tMEhRDVI3GS6RyA9Q_zoom_5___1_1.jpg,524,579,263,338
K3dA2tMEhRDVI3GS6RyA9Q_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/K3dA2tMEhRDVI3GS6RyA9Q_zoom_5___1_10.jpg,914,966,252,372
KEPF1wLAmMSzUcR-p8-k1A_zoom_5___0_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/KEPF1wLAmMSzUcR-p8-k1A_zoom_5___0_0.jpg,818,969,873,1050
Kmewhdftaxaj0Fq6kopglw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/Kmewhdftaxaj0Fq6kopglw_zoom_5___1_7.jpg,585,694,25,195
kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_11.jpg,867,930,293,348
kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_2.jpg,917,951,306,358
kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_3.jpg,898,945,270,318
kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_3.jpg,903,948,318,366
kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_5.jpg,374,417,252,298
kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_7.jpg,557,604,256,310
kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/kMKAoVoN11kJjTChh5M2-Q_zoom_5___1_9.jpg,398,438,252,313
KrG9NIRwYSn2j11KDmYhgA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/KrG9NIRwYSn2j11KDmYhgA_zoom_5___1_0.jpg,125,152,239,268
KrG9NIRwYSn2j11KDmYhgA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/KrG9NIRwYSn2j11KDmYhgA_zoom_5___1_0.jpg,127,154,270,294
KrG9NIRwYSn2j11KDmYhgA_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/KrG9NIRwYSn2j11KDmYhgA_zoom_5___1_8.jpg,212,264,327,403
KrG9NIRwYSn2j11KDmYhgA_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/KrG9NIRwYSn2j11KDmYhgA_zoom_5___1_8.jpg,207,251,431,503
l2QQdjdftonnk0-gsYvWGQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/l2QQdjdftonnk0-gsYvWGQ_zoom_5___1_7.jpg,723,809,439,560
l3ZHerC-qtLNZr6ccykGmQ_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/l3ZHerC-qtLNZr6ccykGmQ_zoom_5___1_3.jpg,314,426,224,441
lqZ_7ShxdNNGAaZlt8NuRQ_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/lqZ_7ShxdNNGAaZlt8NuRQ_zoom_5___1_2.jpg,865,919,186,312
lqZ_7ShxdNNGAaZlt8NuRQ_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/lqZ_7ShxdNNGAaZlt8NuRQ_zoom_5___1_5.jpg,411,440,191,240
lSBTuVTtPm-TzeS1SvxxZA_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/lSBTuVTtPm-TzeS1SvxxZA_zoom_5___1_5.jpg,178,231,303,374
LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_1.jpg,753,812,212,332
LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_1.jpg,750,805,330,419
LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_6.jpg,956,989,233,272
LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_6.jpg,959,994,287,323
LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_6.jpg,231,259,295,327
LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/LzjLVhmTBG_aC0P0MfbF3g_zoom_5___1_6.jpg,232,260,324,353
mbNMdUErqRqvKH8qX69XiA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/mbNMdUErqRqvKH8qX69XiA_zoom_5___1_0.jpg,394,432,383,419
mbNMdUErqRqvKH8qX69XiA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/mbNMdUErqRqvKH8qX69XiA_zoom_5___1_12.jpg,607,650,270,319
mbNMdUErqRqvKH8qX69XiA_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/mbNMdUErqRqvKH8qX69XiA_zoom_5___1_5.jpg,988,1020,268,328
mbNMdUErqRqvKH8qX69XiA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/mbNMdUErqRqvKH8qX69XiA_zoom_5___1_7.jpg,784,842,458,534
n_bIlTqEM9eaYNqHAxflYA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/n_bIlTqEM9eaYNqHAxflYA_zoom_5___1_1.jpg,739,784,273,340
n_bIlTqEM9eaYNqHAxflYA_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/n_bIlTqEM9eaYNqHAxflYA_zoom_5___1_3.jpg,297,334,339,376
nEr6XIkc2LYbuyB78n8VNw_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/nEr6XIkc2LYbuyB78n8VNw_zoom_5___1_1.jpg,404,432,322,370
nEr6XIkc2LYbuyB78n8VNw_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/nEr6XIkc2LYbuyB78n8VNw_zoom_5___1_4.jpg,882,931,204,269
np38KNecVR-02AM31yfbCw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/np38KNecVR-02AM31yfbCw_zoom_5___1_0.jpg,821,878,185,285
np38KNecVR-02AM31yfbCw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/np38KNecVR-02AM31yfbCw_zoom_5___1_0.jpg,819,881,285,361
np38KNecVR-02AM31yfbCw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/np38KNecVR-02AM31yfbCw_zoom_5___1_0.jpg,199,217,268,290
np38KNecVR-02AM31yfbCw_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/np38KNecVR-02AM31yfbCw_zoom_5___1_0.jpg,199,218,289,309
np38KNecVR-02AM31yfbCw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/np38KNecVR-02AM31yfbCw_zoom_5___1_7.jpg,203,237,259,298
np38KNecVR-02AM31yfbCw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/np38KNecVR-02AM31yfbCw_zoom_5___1_7.jpg,205,238,321,357
NPPlCT1Wy3BrnC_r6Hs2Pg_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/NPPlCT1Wy3BrnC_r6Hs2Pg_zoom_5___1_10.jpg,877,929,283,333
NPPlCT1Wy3BrnC_r6Hs2Pg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/NPPlCT1Wy3BrnC_r6Hs2Pg_zoom_5___1_7.jpg,42,81,245,292
NPPlCT1Wy3BrnC_r6Hs2Pg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/NPPlCT1Wy3BrnC_r6Hs2Pg_zoom_5___1_7.jpg,42,84,293,333
npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_0.jpg,951,987,358,396
npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_12.jpg,549,591,272,319
npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_12.jpg,557,592,319,359
npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_4.jpg,294,325,216,294
npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_8.jpg,619,669,144,255
npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/npuXY89pVRIdCfIsp6TPMQ_zoom_5___1_8.jpg,616,672,268,366
nqhz8xnsTPiIQwWzYwdMrQ_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/nqhz8xnsTPiIQwWzYwdMrQ_zoom_5___1_1.jpg,78,167,163,295
nqhz8xnsTPiIQwWzYwdMrQ_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/nqhz8xnsTPiIQwWzYwdMrQ_zoom_5___1_1.jpg,82,167,295,394
nqhz8xnsTPiIQwWzYwdMrQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/trainingset/nqhz8xnsTPiIQwWzYwdMrQ_zoom_5___1_7.jpg,220,252,245,280
