image_name, image_url, xmin, xmax, ymin, ymax
0mkQsOux1SwpRQhf3iM_oQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0mkQsOux1SwpRQhf3iM_oQ_zoom_5___1_7.jpg,357,416,252,321
-58_f2d4dekCvZZUxwKzig_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-58_f2d4dekCvZZUxwKzig_zoom_5___1_12.jpg,319,358,196,242
07zt_g7rtQDX8spQqdzFQQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/07zt_g7rtQDX8spQqdzFQQ_zoom_5___1_8.jpg,375,459,140,272
07zt_g7rtQDX8spQqdzFQQ_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/07zt_g7rtQDX8spQqdzFQQ_zoom_5___1_8.jpg,377,505,271,429
1fMdqWBTqZ_UEItQpvPLqg_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1fMdqWBTqZ_UEItQpvPLqg_zoom_5___1_12.jpg,254,336,331,418
-8RX5eo1yjlKg8iJcqiOSg_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8RX5eo1yjlKg8iJcqiOSg_zoom_5___1_1.jpg,761,836,171,280
-8RX5eo1yjlKg8iJcqiOSg_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8RX5eo1yjlKg8iJcqiOSg_zoom_5___1_1.jpg,749,827,279,404
-M3z2qYb3p5x9fohTZCiow_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-M3z2qYb3p5x9fohTZCiow_zoom_5___1_7.jpg,326,388,297,362
-pOLUNvwDAhhVexROcdo-w_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-pOLUNvwDAhhVexROcdo-w_zoom_5___1_6.jpg,885,934,248,296
-pOLUNvwDAhhVexROcdo-w_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-pOLUNvwDAhhVexROcdo-w_zoom_5___1_6.jpg,887,940,292,345
0YiPhdNg6lHugEsYyI4i9w_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0YiPhdNg6lHugEsYyI4i9w_zoom_5___1_1.jpg,818,893,195,312
0YiPhdNg6lHugEsYyI4i9w_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0YiPhdNg6lHugEsYyI4i9w_zoom_5___1_1.jpg,817,890,319,464
-ZrVhK6_-OsVQWj38harYA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ZrVhK6_-OsVQWj38harYA_zoom_5___1_0.jpg,512,548,319,356
0rEZ_t0VwnR7TY_DU3UYpQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0rEZ_t0VwnR7TY_DU3UYpQ_zoom_5___1_6.jpg,244,277,274,308
0rEZ_t0VwnR7TY_DU3UYpQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0rEZ_t0VwnR7TY_DU3UYpQ_zoom_5___1_6.jpg,243,278,308,346
-s-8pLc2KnYslk1lc9Exng_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-s-8pLc2KnYslk1lc9Exng_zoom_5___1_10.jpg,695,865,0,105
-s-8pLc2KnYslk1lc9Exng_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-s-8pLc2KnYslk1lc9Exng_zoom_5___1_10.jpg,686,868,97,366
-VXUJr-w9j7JTzwMPJtM4Q_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-VXUJr-w9j7JTzwMPJtM4Q_zoom_5___1_4.jpg,165,208,283,410
-x-cgoAkfIhTWsWDNY0nCA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-x-cgoAkfIhTWsWDNY0nCA_zoom_5___1_0.jpg,342,377,184,215
-x-cgoAkfIhTWsWDNY0nCA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-x-cgoAkfIhTWsWDNY0nCA_zoom_5___1_0.jpg,342,377,215,252
0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_8.jpg,999,1033,435,474
0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_8.jpg,998,1033,476,515
0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_9.jpg,2,34,438,473
0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0P59jNw3BFtJwQD9kd9FXw_zoom_5___1_9.jpg,0,29,475,514
0_BYjBAenVUnvKiZKHNGbg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0_BYjBAenVUnvKiZKHNGbg_zoom_5___1_7.jpg,581,663,153,253
-OHOetKIWBogM4b1UmI55A_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-OHOetKIWBogM4b1UmI55A_zoom_5___1_1.jpg,427,515,593,734
-RmBTLFXHSn6yJyPfdzx6A_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-RmBTLFXHSn6yJyPfdzx6A_zoom_5___1_7.jpg,32,107,306,382
0YXE13TKeAeAHwNA_YiQCg_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0YXE13TKeAeAHwNA_YiQCg_zoom_5___1_10.jpg,755,806,223,353
0YXE13TKeAeAHwNA_YiQCg_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0YXE13TKeAeAHwNA_YiQCg_zoom_5___1_10.jpg,758,803,355,532
1blY--X787yBatdqJk5FSA_zoom_5___1_10.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1blY--X787yBatdqJk5FSA_zoom_5___1_10.jpg,742,786,288,381
-UNwGIi16BLjKjA89b_MSA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-UNwGIi16BLjKjA89b_MSA_zoom_5___1_6.jpg,172,205,273,305
-UNwGIi16BLjKjA89b_MSA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-UNwGIi16BLjKjA89b_MSA_zoom_5___1_6.jpg,171,207,305,343
034QIy-sDPT0lolTKtsjTQ_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/034QIy-sDPT0lolTKtsjTQ_zoom_5___1_11.jpg,613,676,785,877
0vG1kxSY2IZUfzuT3xwFmg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0vG1kxSY2IZUfzuT3xwFmg_zoom_5___1_7.jpg,596,680,183,275
0vG1kxSY2IZUfzuT3xwFmg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0vG1kxSY2IZUfzuT3xwFmg_zoom_5___1_7.jpg,594,674,268,372
-yVcyvMgsthxqS4P34XIQA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-yVcyvMgsthxqS4P34XIQA_zoom_5___1_1.jpg,919,998,205,317
-yVcyvMgsthxqS4P34XIQA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-yVcyvMgsthxqS4P34XIQA_zoom_5___1_1.jpg,919,1003,311,444
-c6O_Q6mIBrDSgL8zo9D6Q_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-c6O_Q6mIBrDSgL8zo9D6Q_zoom_5___1_11.jpg,807,924,594,745
0hE3_Un4uI38yT0YvPi3tQ_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0hE3_Un4uI38yT0YvPi3tQ_zoom_5___1_9.jpg,762,851,99,294
0hE3_Un4uI38yT0YvPi3tQ_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0hE3_Un4uI38yT0YvPi3tQ_zoom_5___1_9.jpg,766,848,300,514
-1WumaYNNKRPFBmPKaqIOA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-1WumaYNNKRPFBmPKaqIOA_zoom_5___1_7.jpg,178,240,313,374
-1WumaYNNKRPFBmPKaqIOA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-1WumaYNNKRPFBmPKaqIOA_zoom_5___1_7.jpg,176,235,372,441
0f6K6J4Tv19M2Q3KxhZpMQ_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0f6K6J4Tv19M2Q3KxhZpMQ_zoom_5___1_6.jpg,894,925,292,324
0nlFyw6wkH97tqINCEy8Dg_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0nlFyw6wkH97tqINCEy8Dg_zoom_5___1_4.jpg,954,1020,286,378
-ZrVhK6_-OsVQWj38harYA_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-ZrVhK6_-OsVQWj38harYA_zoom_5___1_5.jpg,650,708,275,339
0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_2.jpg,592,639,272,318
0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_2.jpg,591,638,316,375
0gqqoEr0it6met5PqEuwaw_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0gqqoEr0it6met5PqEuwaw_zoom_5___1_5.jpg,366,475,131,250
0gqqoEr0it6met5PqEuwaw_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0gqqoEr0it6met5PqEuwaw_zoom_5___1_5.jpg,402,476,248,386
1GWvKqYhHY8C2_25IyMVDA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1GWvKqYhHY8C2_25IyMVDA_zoom_5___1_7.jpg,526,592,261,331
0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_3.jpg,742,779,297,325
0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0MHZe_kpBbDQti0qYG7Abw_zoom_5___1_3.jpg,742,778,324,363
0nvNn_Tm3XuFgL3RV-Pc8w_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0nvNn_Tm3XuFgL3RV-Pc8w_zoom_5___1_5.jpg,304,377,236,320
0nvNn_Tm3XuFgL3RV-Pc8w_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0nvNn_Tm3XuFgL3RV-Pc8w_zoom_5___1_5.jpg,301,376,319,415
1EGmy51ZgOfAdTH3aBZkbw_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1EGmy51ZgOfAdTH3aBZkbw_zoom_5___1_12.jpg,581,626,328,373
0BWkpyQrGTy-l6KpmnzgsA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0BWkpyQrGTy-l6KpmnzgsA_zoom_5___1_6.jpg,342,378,220,254
1AwlZSTWYu2npRNDjIwceA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1AwlZSTWYu2npRNDjIwceA_zoom_5___1_7.jpg,154,214,192,253
1AwlZSTWYu2npRNDjIwceA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1AwlZSTWYu2npRNDjIwceA_zoom_5___1_7.jpg,157,218,251,321
-6FfTsrpL_A539x8evU5vQ_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-6FfTsrpL_A539x8evU5vQ_zoom_5___1_11.jpg,336,380,325,423
1c774YU8XKRjZcdDZ4VROA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1c774YU8XKRjZcdDZ4VROA_zoom_5___1_6.jpg,413,467,313,364
0rVzb_fYSv_nxRBto15vFQ_zoom_5___2_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0rVzb_fYSv_nxRBto15vFQ_zoom_5___2_0.jpg,596,664,258,335
1-6wo3qSOVPgM3MPpfubSQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1-6wo3qSOVPgM3MPpfubSQ_zoom_5___1_7.jpg,708,899,87,341
-9CqrNv6gc7H3TLJ_7LEoQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-9CqrNv6gc7H3TLJ_7LEoQ_zoom_5___1_0.jpg,970,1049,296,400
-9CqrNv6gc7H3TLJ_7LEoQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-9CqrNv6gc7H3TLJ_7LEoQ_zoom_5___1_0.jpg,73,97,253,285
-8RX5eo1yjlKg8iJcqiOSg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8RX5eo1yjlKg8iJcqiOSg_zoom_5___1_7.jpg,482,559,228,305
-8RX5eo1yjlKg8iJcqiOSg_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8RX5eo1yjlKg8iJcqiOSg_zoom_5___1_7.jpg,485,564,302,389
-R89smfVloKKzDvAGmHRtQ_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-R89smfVloKKzDvAGmHRtQ_zoom_5___1_7.jpg,679,746,258,329
-1jaYfYbdkg-nMdHn35lVw_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-1jaYfYbdkg-nMdHn35lVw_zoom_5___1_4.jpg,347,470,319,496
0E5ESubM_CzVx7vMSPf_7g_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0E5ESubM_CzVx7vMSPf_7g_zoom_5___1_5.jpg,856,893,300,341
-mCAge2HSVQ1p4Iee6DTug_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-mCAge2HSVQ1p4Iee6DTug_zoom_5___1_11.jpg,84,155,58,211
-mCAge2HSVQ1p4Iee6DTug_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-mCAge2HSVQ1p4Iee6DTug_zoom_5___1_11.jpg,82,152,218,370
-zQ9aooyzr7Q-HjN1PnfMQ_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-zQ9aooyzr7Q-HjN1PnfMQ_zoom_5___1_5.jpg,487,577,280,371
-zQ9aooyzr7Q-HjN1PnfMQ_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-zQ9aooyzr7Q-HjN1PnfMQ_zoom_5___1_5.jpg,487,575,371,475
0TbN11zgSkGMLo0SHpIlbA_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0TbN11zgSkGMLo0SHpIlbA_zoom_5___1_4.jpg,421,486,344,414
-pYpwV7CCPofIiyWPmPCLA_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-pYpwV7CCPofIiyWPmPCLA_zoom_5___1_5.jpg,240,309,220,302
1luU9pOIkAYJTSu1AKa9yA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1luU9pOIkAYJTSu1AKa9yA_zoom_5___1_12.jpg,289,368,299,406
0ppu4NlN-ISOMj7md3Tzpg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0ppu4NlN-ISOMj7md3Tzpg_zoom_5___1_8.jpg,777,851,355,468
0ppu4NlN-ISOMj7md3Tzpg_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0ppu4NlN-ISOMj7md3Tzpg_zoom_5___1_8.jpg,280,322,338,465
-L3xShzVfTWHS6ZAJYReeg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-L3xShzVfTWHS6ZAJYReeg_zoom_5___1_5.jpg,341,402,235,335
-L3xShzVfTWHS6ZAJYReeg_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-L3xShzVfTWHS6ZAJYReeg_zoom_5___1_5.jpg,357,404,339,453
0_YSepsUkp0JyU_7hMWOXw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0_YSepsUkp0JyU_7hMWOXw_zoom_5___1_2.jpg,725,855,96,261
0_YSepsUkp0JyU_7hMWOXw_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0_YSepsUkp0JyU_7hMWOXw_zoom_5___1_2.jpg,665,757,252,417
-xXXGvghYSajkWrEPom_Ow_zoom_5___1_8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-xXXGvghYSajkWrEPom_Ow_zoom_5___1_8.jpg,61,163,168,306
0RYP7_W130q0fpHOipNd5Q_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0RYP7_W130q0fpHOipNd5Q_zoom_5___1_1.jpg,771,795,502,560
0RYP7_W130q0fpHOipNd5Q_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0RYP7_W130q0fpHOipNd5Q_zoom_5___1_1.jpg,770,797,561,629
1LjHRJ5ZUdXONv_w14Bn0A_zoom_5___1_5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1LjHRJ5ZUdXONv_w14Bn0A_zoom_5___1_5.jpg,536,580,372,422
-UNwGIi16BLjKjA89b_MSA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-UNwGIi16BLjKjA89b_MSA_zoom_5___1_0.jpg,766,812,270,320
-UNwGIi16BLjKjA89b_MSA_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-UNwGIi16BLjKjA89b_MSA_zoom_5___1_0.jpg,765,812,320,377
1hV54ZGgke34NjQmJYKrHA_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1hV54ZGgke34NjQmJYKrHA_zoom_5___1_2.jpg,252,340,116,271
1hV54ZGgke34NjQmJYKrHA_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1hV54ZGgke34NjQmJYKrHA_zoom_5___1_2.jpg,247,353,265,443
-GNtyWoIOuwNexbhhW5zOQ_zoom_5___1_0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-GNtyWoIOuwNexbhhW5zOQ_zoom_5___1_0.jpg,592,675,421,517
-L_iWqzrKGCDWefahNMoUA_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-L_iWqzrKGCDWefahNMoUA_zoom_5___1_4.jpg,811,866,234,308
-L_iWqzrKGCDWefahNMoUA_zoom_5___1_4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-L_iWqzrKGCDWefahNMoUA_zoom_5___1_4.jpg,801,865,298,386
0vG1kxSY2IZUfzuT3xwFmg_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0vG1kxSY2IZUfzuT3xwFmg_zoom_5___1_1.jpg,37,82,298,348
1FIufxFMGvc9qxVYL82RIQ_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1FIufxFMGvc9qxVYL82RIQ_zoom_5___1_11.jpg,262,315,296,387
-AwOjwHTJ3IhkdxzRjr_Uw_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-AwOjwHTJ3IhkdxzRjr_Uw_zoom_5___1_7.jpg,329,413,235,390
-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-2dGlhgQH7_GLg_vQL_1Xw_zoom_5___1_3.jpg,546,599,307,364
-N5sPLZiKIHUkUGa6S4IPA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-N5sPLZiKIHUkUGa6S4IPA_zoom_5___1_7.jpg,857,981,122,243
-N5sPLZiKIHUkUGa6S4IPA_zoom_5___1_7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-N5sPLZiKIHUkUGa6S4IPA_zoom_5___1_7.jpg,870,1000,256,408
-8KnqMOe7Bm1ZaLT8_Hc9w_zoom_5___1_11.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-8KnqMOe7Bm1ZaLT8_Hc9w_zoom_5___1_11.jpg,489,602,667,809
-COWERG03CbFZNStha8VAg_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-COWERG03CbFZNStha8VAg_zoom_5___1_1.jpg,540,590,338,388
-omxpfANzAnxsP5pV8HwRg_zoom_5___1_9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-omxpfANzAnxsP5pV8HwRg_zoom_5___1_9.jpg,439,486,216,305
0uiwn2AVD3aaQj19fx9ZzQ_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0uiwn2AVD3aaQj19fx9ZzQ_zoom_5___1_1.jpg,830,917,239,400
-LKQP6q-XVehXxm_cfoBlg_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-LKQP6q-XVehXxm_cfoBlg_zoom_5___1_1.jpg,350,412,278,354
-LKQP6q-XVehXxm_cfoBlg_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-LKQP6q-XVehXxm_cfoBlg_zoom_5___1_1.jpg,351,415,348,431
1i64OfhB5To96xFepA_UlQ_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1i64OfhB5To96xFepA_UlQ_zoom_5___1_1.jpg,290,344,334,399
0I7ELrhHYaajcbi4bXXBKA_zoom_5___1_12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/0I7ELrhHYaajcbi4bXXBKA_zoom_5___1_12.jpg,751,865,122,328
-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_2.jpg,398,454,316,371
-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/-wvhHQWcZrMd5tTYVtwQPQ_zoom_5___1_2.jpg,399,457,369,437
1LfHrunh3Bw1vPyZGa1YBA_zoom_5___1_6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/1LfHrunh3Bw1vPyZGa1YBA_zoom_5___1_6.jpg,0,60,318,432
07xRH-uAmwDzv8bkCm5VjA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/07xRH-uAmwDzv8bkCm5VjA_zoom_5___1_1.jpg,30,87,639,694
07xRH-uAmwDzv8bkCm5VjA_zoom_5___1_1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/ParkingSign-StreetView/validationset/07xRH-uAmwDzv8bkCm5VjA_zoom_5___1_1.jpg,37,93,697,755
